"pk_person_features","person_uri","occupation_main","occupation_sec1","coded_employer"
26146,http://www.wikidata.org/entity/Q6237866,physicist,mathematician,organization
26148,http://www.wikidata.org/entity/Q6238196,physicist,musician,education
26150,http://www.wikidata.org/entity/Q62390146,physicist,meteorologist,education
26155,http://www.wikidata.org/entity/Q6240621,physicist,engineer,education
26156,http://www.wikidata.org/entity/Q6241003,astronomer,politician,organization
26158,http://www.wikidata.org/entity/Q62415799,astronomer,researcher,institute
26160,http://www.wikidata.org/entity/Q62416101,physicist,university-teacher,publisher
26162,http://www.wikidata.org/entity/Q6242130,physicist,university-teacher,organization
26164,http://www.wikidata.org/entity/Q6243566,astronomer,university-teacher,publisher
26167,http://www.wikidata.org/entity/Q6244266,physicist,botanist,education
26170,http://www.wikidata.org/entity/Q6245760,physicist,university-teacher,education
26172,http://www.wikidata.org/entity/Q62463,physicist,university-teacher,publisher
26173,http://www.wikidata.org/entity/Q6246522,physicist,medical-physicist,organization
26175,http://www.wikidata.org/entity/Q62470802,astronomer,university-teacher,education
26179,http://www.wikidata.org/entity/Q6247786,physicist,physician,education
26180,http://www.wikidata.org/entity/Q62479261,physicist,theoretical-physicist,publisher
26188,http://www.wikidata.org/entity/Q6251852,astronomer,theoretical-physicist,education
26189,http://www.wikidata.org/entity/Q62524153,physicist,university-teacher,institute
26194,http://www.wikidata.org/entity/Q6253446,astronomer,economist,publisher
26196,http://www.wikidata.org/entity/Q6253743,physicist,university-teacher,publisher
26198,http://www.wikidata.org/entity/Q6253976,physicist,biophysicist,education
26202,http://www.wikidata.org/entity/Q625432,physicist,university-teacher,publisher
26204,http://www.wikidata.org/entity/Q6254941,physicist,australian-rules-football-player,agency
26211,http://www.wikidata.org/entity/Q62559561,physicist,university-teacher,GLAM
26215,http://www.wikidata.org/entity/Q62559833,physicist,climate-change-researcher,institute
26218,http://www.wikidata.org/entity/Q62559922,physicist,university-teacher,publisher
26220,http://www.wikidata.org/entity/Q62560019,physicist,university-teacher,university
26222,http://www.wikidata.org/entity/Q62560131,astronomer,university-teacher,observatory
26223,http://www.wikidata.org/entity/Q62560173,physicist,university-teacher,university
26224,http://www.wikidata.org/entity/Q62560184,physicist,university-teacher,publisher
26226,http://www.wikidata.org/entity/Q62560319,astronomer,researcher,organization
26229,http://www.wikidata.org/entity/Q62560589,physicist,university-teacher,organization
26230,http://www.wikidata.org/entity/Q62560590,physicist,university-teacher,organization
26231,http://www.wikidata.org/entity/Q62560694,physicist,university-teacher,institute
26234,http://www.wikidata.org/entity/Q62565109,physicist,university-teacher,education
26240,http://www.wikidata.org/entity/Q6258026,astronomer,researcher,agency
26242,http://www.wikidata.org/entity/Q6259022,physicist,mathematician,education
26251,http://www.wikidata.org/entity/Q62612,astronomer,university-teacher,agency
26254,http://www.wikidata.org/entity/Q6262037,physicist,mathematician,education
26256,http://www.wikidata.org/entity/Q62626991,physicist,writer,publisher
26260,http://www.wikidata.org/entity/Q62629910,astronomer,university-teacher,organization
26261,http://www.wikidata.org/entity/Q62631365,physicist,university-teacher,publisher
26263,http://www.wikidata.org/entity/Q62634342,physicist,researcher,GLAM
26266,http://www.wikidata.org/entity/Q62645,physicist,university-teacher,organization
26268,http://www.wikidata.org/entity/Q6265305,physicist,university-teacher,education
26271,http://www.wikidata.org/entity/Q62663164,physicist,university-teacher,education
26273,http://www.wikidata.org/entity/Q62672730,physicist,university-teacher,university
26281,http://www.wikidata.org/entity/Q62712875,physicist,scientist,institute
26283,http://www.wikidata.org/entity/Q62713510,physicist,scientist,institute
26284,http://www.wikidata.org/entity/Q62713644,physicist,university-teacher,institute
26290,http://www.wikidata.org/entity/Q62719325,physicist,university-teacher,university
26292,http://www.wikidata.org/entity/Q62722,astronomer,university-teacher,agency
26293,http://www.wikidata.org/entity/Q6272386,physicist,university-teacher,education
26295,http://www.wikidata.org/entity/Q62725991,physicist,researcher,university
26297,http://www.wikidata.org/entity/Q62728,astronomer,university-teacher,publisher
26299,http://www.wikidata.org/entity/Q62729141,physicist,university-teacher,institute
26302,http://www.wikidata.org/entity/Q6273763,physicist,university-teacher,institute
26303,http://www.wikidata.org/entity/Q6273960,physicist,university-teacher,institute
26307,http://www.wikidata.org/entity/Q62763,physicist,university-teacher,institute
26310,http://www.wikidata.org/entity/Q62780436,astronomer,university-teacher,publisher
26313,http://www.wikidata.org/entity/Q627985,physicist,university-teacher,publisher
26314,http://www.wikidata.org/entity/Q6279946,physicist,university-teacher,institute
26315,http://www.wikidata.org/entity/Q628065,astronomer,university-teacher,education
26318,http://www.wikidata.org/entity/Q628123,physicist,university-teacher,education
26324,http://www.wikidata.org/entity/Q6283923,physicist,engineer,education
26325,http://www.wikidata.org/entity/Q6284274,physicist,writer,agency
26330,http://www.wikidata.org/entity/Q6285034,astronomer,university-teacher,education
26332,http://www.wikidata.org/entity/Q62857,physicist,university-teacher,education
26334,http://www.wikidata.org/entity/Q6287038,physicist,meteorologist,education
26336,http://www.wikidata.org/entity/Q62873191,physicist,university-teacher,organization
26339,http://www.wikidata.org/entity/Q62890,physicist,engineer,organization
26340,http://www.wikidata.org/entity/Q62891,physicist,university-teacher,organization
26342,http://www.wikidata.org/entity/Q62897,physicist,university-teacher,institute
26343,http://www.wikidata.org/entity/Q6290197,physicist,ophthalmologist,education
26345,http://www.wikidata.org/entity/Q62910,physicist,university-teacher,education
26346,http://www.wikidata.org/entity/Q6291393,physicist,nuclear-physicist,publisher
26349,http://www.wikidata.org/entity/Q62926,physicist,university-teacher,education
26352,http://www.wikidata.org/entity/Q6293608,physicist,professor,education
26356,http://www.wikidata.org/entity/Q62981,physicist,university-teacher,other
26357,http://www.wikidata.org/entity/Q62990,physicist,mathematician,publisher
26360,http://www.wikidata.org/entity/Q62995650,physicist,university-teacher,institute
26362,http://www.wikidata.org/entity/Q63003604,physicist,university-teacher,university
26363,http://www.wikidata.org/entity/Q63004196,physicist,university-teacher,organization
26364,http://www.wikidata.org/entity/Q63004252,astronomer,university-teacher,university
26365,http://www.wikidata.org/entity/Q63005302,physicist,university-teacher,education
26367,http://www.wikidata.org/entity/Q63007,physicist,physician,academy
26368,http://www.wikidata.org/entity/Q63033425,astronomer,astrophysicist,publisher
26370,http://www.wikidata.org/entity/Q63035679,physicist,university-teacher,university
26373,http://www.wikidata.org/entity/Q63059714,physicist,science-fiction-writer,other
26374,http://www.wikidata.org/entity/Q63061,astronomer,discoverer-of-asteroids,observatory
26376,http://www.wikidata.org/entity/Q6306441,physicist,academic,education
26382,http://www.wikidata.org/entity/Q63089552,physicist,university-teacher,publisher
26383,http://www.wikidata.org/entity/Q63092983,physicist,university-teacher,education
26385,http://www.wikidata.org/entity/Q63093794,astronomer,university-teacher,institute
26399,http://www.wikidata.org/entity/Q6311413,physicist,inventor,publisher
26400,http://www.wikidata.org/entity/Q63119759,physicist,chemist,education
26402,http://www.wikidata.org/entity/Q63121753,astronomer,astrophysicist,institute
26407,http://www.wikidata.org/entity/Q63165918,physicist,university-teacher,institute
26410,http://www.wikidata.org/entity/Q63184390,physicist,university-teacher,education
26413,http://www.wikidata.org/entity/Q631919,physicist,nuclear-physicist,education
26416,http://www.wikidata.org/entity/Q63213041,physicist,researcher,academy
26417,http://www.wikidata.org/entity/Q63214201,physicist,university-teacher,education
26419,http://www.wikidata.org/entity/Q6321460,astronomer,university-teacher,publisher
26420,http://www.wikidata.org/entity/Q63223944,astronomer,university-teacher,education
26421,http://www.wikidata.org/entity/Q63225368,physicist,geophysicist,university
26425,http://www.wikidata.org/entity/Q6323839,physicist,meteorologist,agency
26435,http://www.wikidata.org/entity/Q63255393,physicist,teacher,university
26439,http://www.wikidata.org/entity/Q63313776,physicist,university-teacher,university
26441,http://www.wikidata.org/entity/Q63340647,astronomer,astrophysicist,other
26446,http://www.wikidata.org/entity/Q63377981,physicist,researcher,education
26448,http://www.wikidata.org/entity/Q63381146,physicist,mathematician,publisher
26450,http://www.wikidata.org/entity/Q63385320,physicist,researcher,university
26457,http://www.wikidata.org/entity/Q63392318,physicist,university-teacher,university
26461,http://www.wikidata.org/entity/Q63407919,physicist,researcher,institution
26462,http://www.wikidata.org/entity/Q63412317,physicist,optical-engineer,education
26464,http://www.wikidata.org/entity/Q63430675,astronomer,researcher,organization
26465,http://www.wikidata.org/entity/Q634318,physicist,university-teacher,institute
26468,http://www.wikidata.org/entity/Q63438815,physicist,university-teacher,university
26470,http://www.wikidata.org/entity/Q63443044,physicist,physician,institute
26471,http://www.wikidata.org/entity/Q63447415,physicist,geologist,university
26472,http://www.wikidata.org/entity/Q634543,astronomer,university-teacher,publisher
26474,http://www.wikidata.org/entity/Q63464,astronomer,university-teacher,organization
26476,http://www.wikidata.org/entity/Q6347329,physicist,university-teacher,education
26477,http://www.wikidata.org/entity/Q6347479,physicist,computer-scientist,organization
26478,http://www.wikidata.org/entity/Q63475210,physicist,statistician,organization
26479,http://www.wikidata.org/entity/Q6347618,physicist,head-teacher,university
26484,http://www.wikidata.org/entity/Q6349336,physicist,mathematician,education
26485,http://www.wikidata.org/entity/Q6351761,physicist,professor,publisher
26486,http://www.wikidata.org/entity/Q635353,physicist,university-teacher,publisher
26487,http://www.wikidata.org/entity/Q63538306,physicist,politician,other
26488,http://www.wikidata.org/entity/Q635389,physicist,mathematician,college
26489,http://www.wikidata.org/entity/Q6355742,physicist,nuclear-physicist,facility
26494,http://www.wikidata.org/entity/Q6362242,physicist,researcher,education
26495,http://www.wikidata.org/entity/Q63632045,physicist,university-teacher,institute
26496,http://www.wikidata.org/entity/Q63641834,physicist,university-teacher,other
26498,http://www.wikidata.org/entity/Q63645282,physicist,university-teacher,publisher
26511,http://www.wikidata.org/entity/Q6372022,physicist,university-teacher,education
26512,http://www.wikidata.org/entity/Q6372040,physicist,nuclear-physicist,university
26518,http://www.wikidata.org/entity/Q6373091,physicist,mathematician,laboratory
26520,http://www.wikidata.org/entity/Q6375197,physicist,optician,publisher
26524,http://www.wikidata.org/entity/Q63761838,physicist,university-teacher,education
26525,http://www.wikidata.org/entity/Q6376238,physicist,university-teacher,education
26527,http://www.wikidata.org/entity/Q6377314,physicist,television-presenter,education
26529,http://www.wikidata.org/entity/Q63790640,physicist,researcher,university
26530,http://www.wikidata.org/entity/Q63790893,physicist,university-teacher,institute
26534,http://www.wikidata.org/entity/Q63799885,astronomer,astrophysicist,education
26535,http://www.wikidata.org/entity/Q63800098,physicist,university-teacher,publisher
26538,http://www.wikidata.org/entity/Q63808619,physicist,microscopist,publisher
26539,http://www.wikidata.org/entity/Q6381821,physicist,engineer,education
26540,http://www.wikidata.org/entity/Q63819500,astronomer,director,enterprise
26543,http://www.wikidata.org/entity/Q638320,physicist,university-teacher,university
26551,http://www.wikidata.org/entity/Q638644,physicist,geophysicist,education
